Year,Country,Fuels_Coal,Fuels_Oil,Fuels_Gas,Fuels_Cement,Fuels_Flaring,Fuels_Bunkers,Fuels_Total
1988,PRT,2.16,6.017,0.0,0.711524791731173,0.0,0.793,9.681524791731173
1989,PRT,2.61,7.814,0.0,0.717436202424886,0.0,0.899,12.040436202424884
1990,PRT,2.99788394487865,8.06205797591742,0.272887375225734,0.866914334204271,0.0154438175183842,0.80039350511208,13.015580952856538
1991,PRT,3.16189062696929,8.37857159858371,0.256030093427218,0.89280377425613,0.01651046476447,0.802832239904074,13.508638797904894
1992,PRT,3.23982848733727,9.47196189108047,0.158990573881264,0.855819174908231,0.0185986367313393,0.826524150384561,14.571722914323134
1993,PRT,3.41876779168504,8.87450353922709,0.148828753734848,0.872126999049956,0.023083444366351,0.743675489594104,14.08098601765739
1994,PRT,3.59678707686543,8.84776900572632,0.11806095721682,0.898476638397817,0.0762768100528802,0.717286557706051,14.25465704596532
1995,PRT,3.98030995618636,9.43384086989922,0.21143012493601,0.944885583833504,0.11391528977452,0.750338926543347,15.43472075117296
1996,PRT,3.69528400616456,8.97463871561138,0.249740271484957,0.924601907563321,0.10027927248669,0.762913049603131,14.70745722291404
1997,PRT,3.74499862055122,9.55636198957813,0.308246114188722,0.971858401014591,0.128220057391351,0.768759943034694,15.478445125758707
1998,PRT,3.35580634664709,10.8260623326566,0.667724260286031,0.965286990007205,0.120406145224115,0.797352789145806,16.732638863966848
1999,PRT,4.06587829146713,11.0401320370871,1.76141463063748,1.04452277006469,0.104938929233934,0.943920488316988,18.96080714680732
2000,PRT,4.09467255296697,10.880685429997,1.55992306277527,1.03959817561464,0.094523478983798,1.00144988143818,18.670852581775858
2001,PRT,3.46643558411806,11.2541897109932,1.71119251304585,0.989885285578278,0.116883254528275,0.849427899136079,18.38801424739974
2002,PRT,3.74117187253026,11.813621337027,2.00931900474909,1.06719247674907,0.114315640437898,0.841762760414752,19.587383091908077
2003,PRT,3.54118829800065,10.7100039253121,1.9976769059722,0.986919341685971,0.127505655893078,0.970605443741209,18.333899570605208
2004,PRT,3.57021297297274,10.8410861556325,2.49346277512744,1.09276352461507,0.131666332331125,1.08296445773401,19.212156218412886
2005,PRT,3.56541266296118,11.316661476744,2.62097566135326,1.11561948689956,0.153717458984907,1.04604692295478,19.81843366989769
2006,PRT,3.56681748955467,10.1876919725735,2.47777933723362,1.09174017467249,0.146169920856952,1.12066861036656,18.590867505257798
2007,PRT,3.12031473731912,9.7081475801935,2.65751919352821,1.1369481430131,0.151198319617055,1.18097512528464,17.955103098955625
2008,PRT,2.68455240664268,9.35063439543387,2.86086964065476,1.09487994590653,0.137550996446893,1.25812566444281,17.386613049527547
2009,PRT,2.93055495372254,8.78274417577515,2.64936780790531,0.879510963133261,0.127981824903869,1.14504817054288,16.51520789598301
2010,PRT,1.75399979072207,8.5534737915873,2.85833399910994,0.921475568246209,0.154392961427766,1.16583672035493,15.407512831448212
2011,PRT,2.35642060380658,7.76607075326969,2.86471111043488,0.767799606459097,0.142690426399444,1.27867645979283,15.176368960162522
2012,PRT,3.0397234715544,6.98644295455508,2.47948682407438,0.696056400153311,0.165680395467337,1.32419585826247,14.69158590406698
2013,PRT,2.78217240125005,6.81584908213431,2.20940953719296,0.768076922553152,0.32303923077489,1.34758819192977,14.246135365835134
2014,PRT,2.81547087360282,6.82057898080366,2.08190897958554,0.844974781390909,0.277194939324952,1.35453502545678,14.19466358016466
2015,PRT,3.42866884840487,6.9938348056576,2.48253820045089,0.797280612383308,0.310953382727055,1.40967941823167,15.422955267855391
2016,PRT,2.95280399086855,6.97447387716304,2.67537755926914,0.626924541157767,0.2908681907205,1.56652098688078,15.086969146059776
2017,PRT,3.38251270116082,7.07518459192644,3.35490633059584,0.690672629540221,0.312267639459637,1.7390810242703,16.55462491695326
2018,PRT,2.8316675118693,6.95847689982577,3.08747943388671,0.614320253825909,0.285983332528277,1.84975924123471,15.627686673170675
2019,PRT,1.37176119232986,7.13179481938666,3.30587826339609,0.607287701088084,0.309285646504598,2.02934426758071,14.755351890286004
2020,PRT,0.659627390020258,6.32858865558271,3.27226405323771,0.630365566170256,0.276410812660708,1.0265703747105,12.193826852382143
2021,PRT,0.283177943602077,6.47467464498185,3.08599401934602,0.574759432397579,0.257865940987907,1.03822281374441,11.714694795059843
2022,PRT,0.283177943602077,7.09131032545631,2.92424411131541,0.574759432397579,0.257865940987907,1.19981784004221,12.331175593801492
1858,ROU,0.0,0.001,0.0,0.0,0.0,0.0,0.001
1859,ROU,0.0,0.001,0.0,0.0,0.0,0.0,0.001
1860,ROU,0.0,0.001,0.0,0.0,0.0,0.0,0.001
1861,ROU,0.0,0.002,0.0,0.0,0.0,0.0,0.002
1862,ROU,0.0,0.003,0.0,0.0,0.0,0.0,0.003
1863,ROU,0.0,0.003,0.0,0.0,0.0,0.0,0.003
1864,ROU,0.0,0.004,0.0,0.0,0.0,0.0,0.004
1865,ROU,0.0,0.004,0.0,0.0,0.0,0.0,0.004
1866,ROU,0.0,0.005,0.0,0.0,0.0,0.0,0.005
1867,ROU,0.0,0.006,0.0,0.0,0.0,0.0,0.006
1868,ROU,0.0,0.007,0.0,0.0,0.0,0.0,0.007
1869,ROU,0.0,0.007,0.0,0.0,0.0,0.0,0.007
1870,ROU,0.0,0.01,0.0,0.0,0.0,0.0,0.01
1871,ROU,0.0,0.011,0.0,0.0,0.0,0.0,0.011
1872,ROU,0.0,0.011,0.0,0.0,0.0,0.0,0.011
1873,ROU,0.0,0.012,0.0,0.0,0.0,0.0,0.012
1874,ROU,0.0,0.012,0.0,0.0,0.0,0.0,0.012
1875,ROU,0.0,0.013,0.0,0.0,0.0,0.0,0.013
1876,ROU,0.0,0.013,0.0,0.0,0.0,0.0,0.013
1877,ROU,0.0,0.013,0.0,0.0,0.0,0.0,0.013
1878,ROU,0.0,0.013,0.0,0.0,0.0,0.0,0.013
1879,ROU,0.0,0.013,0.0,0.0,0.0,0.0,0.013
1880,ROU,0.0,0.013,0.0,0.0,0.0,0.0,0.013
1881,ROU,0.0,0.014,0.0,0.0,0.0,0.0,0.014
1882,ROU,0.045,0.016,0.0,0.0,0.0,0.0,0.061
1883,ROU,0.095,0.016,0.0,0.0,0.0,0.0,0.111
1884,ROU,0.1048125,0.0241875,0.0,0.0,0.0,0.0,0.129
1885,ROU,0.100185483870968,0.0228145161290323,0.0,0.0,0.0,0.0,0.1230000000000003
1886,ROU,0.112,0.02,0.0,0.0,0.0,0.0,0.132
1887,ROU,0.123,0.021,0.0,0.0,0.0,0.0,0.144
1888,ROU,0.147,0.025,0.0,0.0,0.0,0.0,0.172
1889,ROU,0.141805714285714,0.0341942857142857,0.0,0.0,0.0,0.0,0.1759999999999997
1890,ROU,0.175,0.045,0.0,0.0,0.0,0.0,0.2199999999999999
1891,ROU,0.242205882352941,0.0627941176470588,0.0,0.0,0.0,0.0,0.3049999999999998
1892,ROU,0.218,0.069,0.0,0.0,0.0,0.0,0.287
1893,ROU,0.247,0.063,0.0,0.0,0.0,0.0,0.31
1894,ROU,0.226,0.058,0.0,0.0,0.0,0.0,0.284
1895,ROU,0.227,0.067,0.0,0.0,0.0,0.0,0.294
1896,ROU,0.236225490196078,0.0687745098039216,0.0,0.0,0.0,0.0,0.3049999999999996
1897,ROU,0.266,0.088,0.0,0.0,0.0,0.0,0.354
1898,ROU,0.316,0.151,0.0,0.0,0.0,0.0,0.4669999999999999
1899,ROU,0.250569476082005,0.189430523917995,0.0,0.0,0.0,0.0,0.44
1900,ROU,0.13,0.208,0.0,0.0,0.0,0.0,0.3379999999999999
1901,ROU,0.185573394495413,0.249426605504587,0.0,0.0,0.0,0.0,0.435
1902,ROU,0.163,0.271,0.0,0.0,0.0,0.0,0.434
1903,ROU,0.159,0.345,0.0,0.0,0.0,0.0,0.504
1904,ROU,0.152744147157191,0.444255852842809,0.0,0.0,0.0,0.0,0.597
1905,ROU,0.155,0.571,0.0,0.0,0.0,0.0,0.726
1906,ROU,0.169,0.813,0.0,0.0,0.0,0.0,0.982
1907,ROU,0.282226870474658,0.961773129525342,0.0,0.0,0.0,0.0,1.244
1908,ROU,0.24379632721202,0.95320367278798,0.0,0.0,0.0,0.0,1.197
1909,ROU,0.190143396226415,1.13585660377359,0.0,0.0,0.0,0.0,1.326000000000005
1910,ROU,0.204,1.111,0.0,0.0,0.0,0.0,1.315
1911,ROU,0.215863031071655,1.36013696892835,0.0,0.0,0.0,0.0,1.576000000000005
1912,ROU,0.051,1.59,0.0,0.0,0.0,0.0,1.641
1913,ROU,0.361,1.547,0.0,0.0,0.0,0.0,1.908
1914,ROU,0.0630399239543726,1.51596007604563,0.0,0.0,0.0,0.0,1.5790000000000026
1915,ROU,0.0749466192170818,1.32905338078292,0.0,0.0,0.0,0.0,1.4040000000000017
1916,ROU,0.065,0.753,0.0,0.0,0.0,0.0,0.8180000000000001
1917,ROU,0.08,0.606,0.0,0.0,0.0,0.0,0.6859999999999999
1918,ROU,0.059,0.811,0.0,0.0,0.0,0.0,0.8700000000000001
1919,ROU,0.486,0.717,0.07,0.0,0.0,0.0,1.273
1920,ROU,0.485,0.929,0.083,0.0,0.0,0.0,1.497
1921,ROU,0.549,0.978,0.088,0.0,0.0,0.0,1.6150000000000002
1922,ROU,0.677,1.15,0.122,0.0,0.0,0.0,1.949
1923,ROU,0.907607605877269,1.26545289541919,0.139939498703544,0.0,0.0,0.0,2.313000000000003
1924,ROU,0.997365201465201,1.55757032967033,0.176064468864469,0.0,0.0,0.0,2.731
1925,ROU,1.076,1.94,0.18,0.0,0.0,0.0,3.196
1926,ROU,1.05873250820914,2.71531396817378,0.183953523617075,0.0,0.0,0.0,3.957999999999995
1927,ROU,1.115,3.072,0.214,0.0,0.0,0.0,4.401000000000001
1928,ROU,1.0582121941436,3.58571901323706,0.298059767348576,0.0446439914437591,0.0,0.0,4.986634966172995
1929,ROU,1.107,4.05,0.393,0.0426512598425197,0.0,0.0,5.592651259842519
1930,ROU,0.854,4.849,0.587,0.0535620472440945,0.0,0.0,6.343562047244094
1931,ROU,0.698098950949816,5.65680181457329,0.673095406861355,0.0267848201947184,0.0,0.0,7.05478099257918
1932,ROU,0.577,6.152,0.709,0.0287648031496063,0.0,0.0,7.466764803149606
1933,ROU,0.518,6.176,0.73,0.0297566929133858,0.0,0.0,7.453756692913386
1934,ROU,0.627,7.088,0.883,0.0426512598425197,0.0,0.0,8.64065125984252
1935,ROU,0.659,7.013,0.882,0.0515782677165354,0.0,0.0,8.605578267716536
1936,ROU,0.673,7.287,1.038,0.0505863779527559,0.0,0.0,9.048586377952756
1937,ROU,0.743,5.986,0.978,0.0614971653543307,0.0,0.0,7.76849716535433
1938,ROU,0.803889742183215,5.52024286889742,0.905875754251234,0.0604969781034982,0.0,0.0,7.290505343435368
1939,ROU,0.75,5.224,0.829,0.071416062992126,0.0,0.0,6.874416062992126
1940,ROU,0.809,4.864,0.809,0.0535620472440945,0.0,0.0,6.535562047244095
1941,ROU,0.737880097481722,4.56525816409423,0.76687538586515,0.0833052034003467,0.0,0.0,6.1533188508414485
1942,ROU,0.796,4.743,0.872,0.0495944881889764,0.0,0.0,6.460594488188977
1943,ROU,0.87,4.415,0.687,0.0614971653543307,0.0,0.0,6.033497165354331
1944,ROU,0.661160866390849,2.95171817960574,0.453110245801898,0.0436537709617644,0.0,0.0,4.109643062760251
1945,ROU,0.606,3.885,0.635,0.0337242519685039,0.0,0.0,5.159724251968504
1946,ROU,0.564881501677852,3.51026363255034,0.648863884228188,0.0426423145279554,0.0,0.0,4.766651332984336
1947,ROU,0.642,3.19,0.573,0.0565377165354331,0.0,0.0,4.461537716535433
1948,ROU,1.703,3.474,1.142,0.0605052755905512,0.0,0.0,6.379505275590552
1949,ROU,0.0,3.935,2.298,0.0753836220472441,0.0,0.0,6.308383622047245
1950,ROU,1.83365402754197,1.68368232408979,1.69468024900962,0.0872698332063331,0.0,0.0,5.299286433847714
1951,ROU,2.02532969716705,2.13334728101596,1.82929778573754,0.153767944794714,0.0,0.0,6.141742708715264
1952,ROU,2.345,2.63,2.091,0.202345511811024,0.0,0.0,7.268345511811024
1953,ROU,2.58430909090909,2.90534748803828,2.61331255980861,0.255938170007158,0.0,0.0,8.358907308763138
1954,ROU,2.825,3.4,2.703,0.216231968503937,0.0,0.0,9.144231968503936
1955,ROU,3.05730448207171,3.78537699203187,2.93529233067729,0.260892990643724,0.0,0.0,10.038866795424594
1956,ROU,3.275,4.302,3.27,0.282688582677165,0.0,0.0,11.129688582677163
1957,ROU,3.531,4.749,3.938,0.317404724409449,0.0,0.0,12.53540472440945
1958,ROU,3.65626898175397,5.08237389640965,4.50433137139494,0.347186958922108,0.0,0.0,13.59016120848067
1959,ROU,3.872,4.607,4.958,0.384853228346457,0.0,0.0,13.821853228346455
1960,ROU,4.146,4.556,5.459,0.411634251968504,0.0,0.0,14.572634251968504
1961,ROU,4.355,4.527,5.878,0.446350393700787,0.0,0.0,15.206350393700788
1962,ROU,5.081,4.931,6.934,0.470155748031496,0.0,0.0,17.416155748031496
1963,ROU,5.44471284674613,5.28472128467461,7.63759719438878,0.589151447935241,0.0,0.0,18.95618277374476
1964,ROU,5.719,5.07,8.231,0.640760787401575,0.0,0.0,19.66076078740158
1965,ROU,6.083,5.51,9.14,0.729038976377953,0.0,0.0,21.462038976377958
1966,ROU,6.62,5.708,9.829,0.793511811023622,0.0,0.0,22.95051181102362
1967,ROU,7.218,6.239,10.806,0.854017086614173,0.0,0.0,25.11701708661417
1968,ROU,8.158,6.768,11.44,0.948246614173228,0.0,0.0,27.31424661417323
1969,ROU,9.25830407935361,7.60724985219733,12.5594125008211,1.01374463396922,0.0,0.0,30.438711066341263
1970,ROU,8.92872740871901,9.28171663206741,13.4395896934913,1.09600472829165,0.0,0.0,32.74603846256937
1971,ROU,9.00173766574384,9.80171435232406,14.351581757249,1.14082609352792,0.0,0.0,34.29585986884482
1972,ROU,9.668,10.305,14.886,1.22393823170099,0.0,0.0,36.082938231700986
1973,ROU,10.9,11.585,15.707,1.29784515699753,0.0,0.0,39.48984515699753
1974,ROU,11.397,10.764,17.48,1.46374200562319,0.0,0.0,41.1047420056232
1975,ROU,12.006,11.584,19.091,1.49520159602125,0.0,0.0,44.17620159602125
1976,ROU,11.9637489718842,13.084725451112,20.8305629248846,1.68498246289802,0.0,0.0,47.56401981077882
1977,ROU,12.203,14.335,20.225,1.77207691987225,0.0,0.0,48.53507691987225
1978,ROU,13.6992590729429,16.2793078654235,20.9013952758288,1.8612835083643,0.0,0.0,52.74124572255951
1979,ROU,14.738,16.419,20.192,1.95983359514305,0.0,0.0,53.30883359514306
1980,ROU,14.602272338997,15.924296995356,20.9683910699965,1.94570676186785,0.0,0.0,53.44066716621735
1981,ROU,16.016,13.98,22.036,1.82240553214336,0.0,0.0,53.85440553214335
1982,ROU,15.43728915279,13.7822581527338,22.1294145016577,1.83796595174548,0.0,0.0,53.18692775892698
1983,ROU,18.0966691288052,12.67876818722,22.0185974220678,1.69827810991138,0.0,0.0,54.49231284800437
1984,ROU,18.214,12.735,18.76,1.68929765371954,0.0,0.0,51.398297653719546
1985,ROU,19.324,13.306,18.704,1.46226231945258,0.0,0.0,52.79626231945258
1986,ROU,19.402,14.602,19.189,1.6840714618652,0.0,0.0,54.87707146186521
1987,ROU,20.5546447397985,16.7607103130023,18.5986785461207,1.67896470632884,0.0,0.0,57.59299830525033
1988,ROU,22.3533852371432,15.3392643561285,18.3673165414311,1.68234044437381,0.0,0.0,57.742306579076605
1989,ROU,22.809,15.614,18.17,1.53086788087324,0.0,0.0,58.12386788087324
1990,ROU,14.9714189031076,11.9615367305264,19.2406848477155,1.21323607132088,0.321128959993786,0.215654794623362,47.92366030728753
1991,ROU,11.7241617378986,9.94409347565684,15.6424624813437,0.873566736501411,0.275232473543865,0.152974404043598,38.61249130898801
1992,ROU,12.3336992406469,9.80929471046335,12.5154571906819,0.793112627659937,0.282307193587503,0.229912008503669,35.96378297154326
1993,ROU,11.0588395028268,9.19358189171406,11.9112364477868,0.773316285626504,0.286090450444155,0.23276189039731,33.455826468795635
1994,ROU,11.1877667572817,8.90798053029854,11.6017835993375,0.75625245444075,0.287412119637218,0.152024550741197,32.8932200117369
1995,ROU,11.5252430409389,9.30373554148243,12.0506128593016,0.858581053146992,0.295888820154644,0.170072190332698,34.20413350535726
1996,ROU,11.4272263739637,10.4535050627574,11.9226876929121,0.873372947595161,0.294664623580036,0.0798716523648107,35.0513283531732
1997,ROU,10.150736778653,10.9043250909048,9.81827050721929,0.820124799039967,0.293955667916187,0.114122809218217,32.10153565295146
1998,ROU,8.60112207250961,9.34277243996699,9.17352925747795,0.795836779382145,0.397845408779296,0.124361290793499,28.43546724890949
1999,ROU,7.12091217499815,7.4958699214966,8.32991909504351,0.721826423940074,0.356327702187197,0.120807122061102,24.14566243972663
2000,ROU,8.06411981846489,7.68765633505754,8.45416046014773,0.724879783843674,0.258819796589757,0.117029302039209,25.30666549614281
2001,ROU,8.70930999094032,8.9846041974565,8.09342223659313,0.755557969064604,0.150139394671386,0.104592711657952,26.797626500383885
2002,ROU,8.99700828194362,8.40783563749152,8.46281581860224,0.721095529127159,0.198814193976145,0.0893494874291379,26.876918948569816
2003,ROU,9.79567212330367,8.02497595872146,9.22423997104179,0.723265330189459,0.246983333416529,0.108360219300004,28.123496935972916
2004,ROU,9.78689251368597,8.26758179841506,8.73128614513799,0.816618474066285,0.243906045220467,0.126399673329788,27.97268464985556
2005,ROU,9.83624693490928,8.1409504723806,8.34313121391754,0.866486896206411,0.312094911415219,0.103182225385806,27.60209265421485
2006,ROU,10.4353255021296,7.72370606289324,8.57817699064017,0.997699262225153,0.393604767843296,0.12713434053535,28.25564692626681
2007,ROU,11.5113252031564,7.98814028536585,8.39568700293285,1.10643433075597,0.341475955800653,0.130502055671358,29.47356483368308
2008,ROU,11.142410519267,7.92866767834704,8.4903627400686,1.13063971012388,0.377936594689122,0.169637116034507,29.23965435853015
2009,ROU,8.87797742747432,6.96196910286501,6.89342077469154,0.844179478573919,0.293913759857472,0.134409717514833,24.00587026097709
2010,ROU,8.05588012356366,6.56023152162144,7.50961068224509,0.758158486700811,0.316422949493268,0.148432056784902,23.34873582040917
2011,ROU,9.3312501772122,6.86826697565158,7.74305827788786,0.843024314186157,0.240129612832082,0.126261156237052,25.15199051400693
2012,ROU,8.67541262983102,7.13995707311597,7.68101085739075,0.859784464807555,0.228858413085078,0.120768095001466,24.70579153323184
2013,ROU,6.93764574058574,6.66035630791977,6.82216988137574,0.7354073930131,0.229456090051542,0.168809930307374,21.55384534325327
2014,ROU,6.84110594753441,6.84779205629061,6.53949595256521,0.803478689683406,0.22503872818542,0.235966151222624,21.49287752548168
2015,ROU,6.87045612202491,6.62296274725241,6.36303585807186,0.91088081959607,0.214223581852218,0.232862571546302,21.21442170034377
2016,ROU,6.04517117323132,7.14301673370171,6.3211687809863,0.868177590141468,0.227966308428447,0.263718149913875,20.86921873640312
2017,ROU,5.96639182782587,7.68780112619961,6.61245606712133,0.903453471206826,0.211836212529085,0.297848453467591,21.67978715835031
2018,ROU,5.65290529142476,7.831041053339,6.87619356278537,0.956557518812999,0.234987403160635,0.127391467899267,21.67907629742203
2019,ROU,4.9656438505907,8.14563387732829,6.27168840004591,1.04476514055677,0.235299705472388,0.153326884594942,20.816357858589
2020,ROU,3.89552253706878,7.96794415001535,6.82018524672681,1.06578495943002,0.216802947240256,0.0747428972235024,20.04098273770472
2021,ROU,4.2462947720185,8.48416282877869,6.77429982465338,1.08129321187357,0.205520862405199,0.0755912921066686,20.86716279183601
2022,ROU,4.2462947720185,8.67698471125093,5.64524985387782,1.01607557094662,0.205520862405199,0.0873567596673431,19.877482530166407
1857,ROU,,,,,,0.0,0.0
1885,SVN,0.001020956959363,0.0,0.0,0.0,0.0,0.0,0.001020956959363
1890,SVN,0.003062870878089,0.0,0.0,0.0,0.0,0.0,0.003062870878089
1891,SVN,0.0035733493577706,0.0,0.0,0.0,0.0,0.0,0.0035733493577706
1892,SVN,0.0039562082175317,0.0,0.0,0.0,0.0,0.0,0.0039562082175317
1893,SVN,0.0070190790956208,0.0,0.0,0.0,0.0,0.0,0.0070190790956208
1894,SVN,0.0134000600916398,0.0,0.0,0.0,0.0,0.0,0.0134000600916398
1895,SVN,0.0134000600916398,0.0,0.0,0.0,0.0,0.0,0.0134000600916398
1896,SVN,0.0149314955306843,0.0,0.0,0.0,0.0,0.0,0.0149314955306843
1897,SVN,0.0116133854127545,0.0,0.0,0.0,0.0,0.0,0.0116133854127545
1898,SVN,0.0176115075490122,0.0,0.0,0.0,0.0,0.0,0.0176115075490122
1899,SVN,0.0205467588071809,0.0,0.0,0.0,0.0,0.0,0.0205467588071809
1900,SVN,0.0278210771426425,0.0,0.0,0.0,0.0,0.0,0.0278210771426425
1901,SVN,0.0303734695410501,0.0,0.0,0.0,0.0,0.0,0.0303734695410501
1902,SVN,0.0284591752422444,0.0,0.0,0.0,0.0,0.0,0.0284591752422444
1903,SVN,0.0308839480207316,0.0,0.0,0.0,0.0,0.0,0.0308839480207316
1904,SVN,0.0329258619394577,0.0,0.0,0.0,0.0,0.0,0.0329258619394577
1905,SVN,0.035733493577706,0.0,0.0,0.0,0.0,0.0,0.035733493577706
1906,SVN,0.0427525726733268,0.0,0.0,0.0,0.0,0.0,0.0427525726733268
1907,SVN,0.0435182903928491,0.0,0.0,0.0,0.0,0.0,0.0435182903928491
1908,SVN,0.0468364005107789,0.0,0.0,0.0,0.0,0.0,0.0468364005107789
1909,SVN,0.0481125967099827,0.0,0.0,0.0,0.0,0.0,0.0481125967099827
1910,SVN,0.0476021182303012,0.0,0.0,0.0,0.0,0.0,0.0476021182303012
1911,SVN,0.0515583264478329,0.0,0.0,0.0,0.0,0.0,0.0515583264478329
1912,SVN,0.0528345226470367,0.0,0.0,0.0,0.0,0.0,0.0528345226470367
1913,SVN,0.14510350784947,0.0,0.0,0.0,0.0,0.0,0.14510350784947
1919,SVN,0.104009990235109,0.0,0.0,0.0,0.0,0.0,0.104009990235109
1920,SVN,0.13808442875385,0.0,0.0,0.0,0.0,0.0,0.13808442875385
1921,SVN,0.147017802148276,0.0,0.0,0.0,0.0,0.0,0.147017802148276
1922,SVN,0.198316352666186,0.0153188910805273,0.0,0.0,0.0,0.0,0.2136352437467133
1923,SVN,0.218139591390785,0.0148938345838267,0.0,0.0,0.0,0.0,0.2330334259746117
1924,SVN,0.223517556256165,0.0153863722347836,0.0,0.0,0.0,0.0,0.2389039284909486
1925,SVN,0.241569037367944,0.0206892815684342,0.0,0.0,0.0,0.0,0.2622583189363782
1926,SVN,0.232361687460569,0.0230051720001088,0.0,0.0,0.0,0.0,0.2553668594606778
1927,SVN,0.261424659286828,0.0271233013531475,0.0,0.0,0.0,0.0,0.2885479606399755
1928,SVN,0.277458120508018,0.028618420389108,0.0,0.0200270825623403,0.0,0.0,0.3261036234594663
1929,SVN,0.325709350588086,0.0316124043698936,0.0001408004390004,0.0,0.0,0.0,0.35746255539698
1930,SVN,0.294747723902382,0.0413811292591429,0.0002764649485933,0.0,0.0,0.0,0.3364053181101182
1931,SVN,0.26496945187019,0.0215677947463607,0.0004130671685714,0.0221615027362688,0.0,0.0,0.3091118165213909
1932,SVN,0.235688253743392,0.0300461662633483,0.0001359319464647,0.0162398020029248,0.0,0.0,0.2821101539561298
1933,SVN,0.217659737643865,0.0274268443489335,0.0,0.0158726858952054,0.0,0.0,0.2609592678880039
1934,SVN,0.229456739371337,0.0256704997237021,0.0,0.0165075840340714,0.0,0.0,0.2716348231291104
1935,SVN,0.240880554667857,0.0238226197437486,0.0,0.019468914195056,0.0,0.0,0.2841720886066615
1936,SVN,0.233516028396668,0.0311748404439737,0.0001356958290684,0.0156670987190085,0.0,0.0,0.2804936633887187
1937,SVN,0.268299510739727,0.0289314489414423,0.0001373792068808,0.0153210743118464,0.0,0.0,0.3126894131998965
1938,SVN,0.276995726497976,0.000249396502212,0.0001432935192009,0.0185327768255212,0.0,0.0,0.2959211933449102
1939,SVN,0.293038229420535,0.0002503793132256,0.0001438582041408,0.0172576301361832,0.0,0.0,0.3106900970740846
1940,SVN,0.358609997778171,0.0002563734379339,0.0,0.0,0.0,0.0,0.3588663712161049
1943,SVN,0.0,0.0001543164207245,0.0,0.0125443261353244,0.0,0.0,0.0126986425560489
1944,SVN,0.0,0.0031904904980094,0.0,0.0,0.0,0.0,0.0031904904980094
1945,SVN,0.172952144771552,0.0045203685707653,0.0001442904315117,0.0034527783056209,0.0,0.0,0.18106958207945
1946,SVN,0.33691666501222,0.0045004694492844,0.0004309657511395,0.0153019919380487,0.0,0.0,0.3571500921506927
1947,SVN,0.456503264531152,0.0069311928661718,0.0008533700432087,0.0318434104207622,0.0,0.0,0.4961312378612947
1948,SVN,0.520514492489096,0.0077078541351946,0.0005714364978857,0.030830729559187,0.0,0.0,0.5596245126813634
1949,SVN,0.592509204892584,0.0131474404858614,0.0005701137637561,0.0332141437924304,0.0,0.0,0.6394409029346318
1950,SVN,0.487748164348615,0.0948265668893585,0.0025248522117096,0.0292093045675756,0.0,0.00963,0.6239388880172589
1951,SVN,0.460368517194619,0.0912455453401856,0.0021235903775085,0.0277655692444235,0.0,0.00963,0.5911332221567367
1952,SVN,0.47980996228122,0.0693268136060614,0.002430456874119,0.0320595761519041,0.0,0.00909,0.5927168089133046
1953,SVN,0.437474189333846,0.107882521331889,0.004297286070074,0.0299667703005362,0.0,0.00945,0.5890707670363452
1954,SVN,0.53515783183229,0.119037472334197,0.0046034622669064,0.032889719625512,0.0,0.00918,0.7008684860589055
1955,SVN,0.624808619789479,0.124222871619295,0.0057045834153906,0.0374079492232406,0.0,0.009,0.8011440240474054
1956,SVN,0.720217360130876,0.142374172036444,0.0063845975027737,0.0371429774301483,0.0,0.00882,0.914939107100242
1957,SVN,0.764123748788261,0.165166499952925,0.006985564862408,0.0470913819802175,0.0,0.00873,0.9920971955838116
1958,SVN,0.742014316648019,0.17305645057805,0.0075981908919489,0.0464380976006063,0.0,0.01143,0.9805370557186242
1959,SVN,0.843714128394375,0.207116001905131,0.008089965989391,0.0521043174126107,0.0,0.00819,1.1192144137015076
1960,SVN,0.901966742732929,0.247080686641548,0.0089211684704462,0.0556910830045414,0.0,0.00675,1.2204096808494649
1961,SVN,0.954368486735559,0.253039930276584,0.0105145876598748,0.05454247075943,0.0,0.00153,1.273995475431448
1962,SVN,0.957164161922154,0.279521016145273,0.0108010880075924,0.0580744555485584,0.0,0.00135,1.3069107216235778
1963,SVN,1.04734379591135,0.326407628069774,0.0132862914174332,0.0652624587610489,0.0,0.00117,1.453470174159606
1964,SVN,1.16430058658051,0.394378606874187,0.018005837692634,0.0690734993991389,0.0,0.00108,1.64683853054647
1965,SVN,1.1079383307378,0.491617172579043,0.0254771527498619,0.0683530995739265,0.0,0.00081,1.6941957556406313
1966,SVN,1.02139877685607,0.560883250450222,0.0262264240309439,0.0692258981749818,0.0,0.00072,1.678454349512218
1967,SVN,0.893566458530978,0.705135567584313,0.0289063016645445,0.0670561774418978,0.0,0.00063,1.6952945052217334
1968,SVN,0.874723357365011,0.828175937828026,0.0351898538547819,0.074065881064043,0.0,0.00045,1.812605030111862
1969,SVN,0.855425764326268,0.903478241728276,0.0433130315373148,0.0765972248934603,0.0,0.00036,1.879174262485319
1970,SVN,1.10084101306619,1.2125971280778,0.0587900736524396,0.0844757919568327,0.0,0.0,2.456704006753263
1971,SVN,1.23617127917328,1.24583625820418,0.0686166606352007,0.09530796376655,0.0,0.0,2.645932161779211
1972,SVN,1.15866177852981,1.12233994118293,0.0852296496718808,0.109737083642142,0.0,0.0,2.4759684530267627
